"state","county","math_score","college_share","income","poor_share","pop"
"Florida","Hardee County",3.9588346,0.073979758,36806.6953229238,0.26137331,29775
"Florida","Hendry County",2.888608,0.080639906,37554.4300459888,0.2549859,39699
"Florida","Hernando County",3.3614292,0.16186336,43307.997517045,0.11630371,171951
"Florida","Highlands County",3.5645025,0.14515279,35300.3570307516,0.16966446,98211
"Florida","Hillsborough County",3.1773784,0.28772148,56847.6729153849,0.14041235,1212971
"Florida","Holmes County",2.6779923,0.11099708,37766.9794249009,0.19738983,18623
"Florida","Indian River County",2.8113732,0.25431842,51380.4316660388,0.12517357,135868
"Florida","Jackson County",3.7674525,0.12828057,36464.5618944237,0.18578297,50479
"Florida","Jefferson County",2.9210315,0.14781673,39504.3447598401,0.18840954,14019
"Florida","Lafayette County",3.0739198,0.097250797,35541.8534385569,0.15810567,8469
"Florida","Lake County",3.3802259,0.20300175,50257.3897263779,0.11002204,315543
"Florida","Lee County",3.5252004,0.23776428,52700.6384766806,0.12106144,592655
"Florida","Leon County",3.5211546,0.40872359,54227.5397326492,0.22003606,268185
"Florida","Levy County",3.3244452,0.12362815,35599.3092326168,0.21498887,38835
"Florida","Liberty County",2.7921386,0.14734668,36143.8276150628,0.15976049,7901
"Florida","Madison County",3.3209896,0.10672347,29404.643934665,0.21748921,18731
"Florida","Manatee County",2.8384299,0.25083026,54865.8189807114,0.12757231,319937
"Florida","Marion County",3.3032553,0.16916074,41402.7092919366,0.15279548,327569
"Florida","Martin County",3.3800972,0.29003301,56355.8377506527,0.10765805,140304
"Florida","Miami-Dade County",3.6485224,0.26313233,50748.6062096782,0.17131491,2534220
"Florida","Monroe County",3.0502079,0.28436008,60782.5834268817,0.10435411,73644
"Florida","Nassau County",3.770385,0.20992421,61369.3313009793,0.091450676,71301
"Florida","Okaloosa County",3.5677116,0.26339579,58922.28542434,0.10616785,175970
"Florida","Okeechobee County",2.7854943,0.11268128,37487.8788378838,0.19684258,40472
"Florida","Orange County",3.4257777,0.30310586,53539.4027536834,0.13423193,1100043
"Florida","Osceola County",2.8217731,0.18197544,47108.7390140871,0.13199276,275064
"Florida","Palm Beach County",3.4581587,0.31052116,61656.1964542212,0.12157101,1290971
"Florida","Pasco County",2.9597173,0.20808277,50243.3010111965,0.12146442,473266
"Florida","Pinellas County",2.7253776,0.26896349,50449.4640627489,0.12070766,909978
"Florida","Polk County",3.1075206,0.17718455,46039.4252174086,0.15164188,585128
"Florida","Putnam County",2.5657232,0.12365146,33972.1847937174,0.23264003,72442
"Florida","St. Johns County",4.1342053,0.38484114,77298.3800851404,0.090005212,192456
"Florida","St. Lucie County",2.8664503,0.17425397,46056.3780963249,0.13400288,269628
"Florida","Santa Rosa County",4.1386957,0.24515593,60973.9615648865,0.11309633,153769
"Florida","Sarasota County",3.9171546,0.28333357,55468.1965328583,0.10502496,370733
"Florida","Seminole County",4.195231,0.33678082,62836.6447891975,0.098379679,415964
"Florida","Sumter County",3.9947658,0.20706424,48975.4891868665,0.0980637,79155
"Florida","Suwannee County",2.7731352,0.10342864,39414.8404851869,0.17080268,40134
"Florida","Taylor County",3.1922307,0.11957541,37710.0067346035,0.18544994,21415
"Florida","Union County",4.0096388,0.093638644,37702.1207595751,0.21335384,14559
"Florida","Volusia County",3.1079984,0.20615673,44256.2232926871,0.14047535,494300
"Florida","Wakulla County",3.8156152,0.17368068,55086.9175331427,0.12123799,33314
"Florida","Walton County",3.7081585,0.2454417,46071.1129117236,0.14838737,55628
"Florida","Washington County",2.6514959,0.12523891,38644.2610861182,0.19713782,24043
"Georgia","Appling County",2.8216512,0.085812874,39587.1766834832,0.22575544,18141
"Georgia","Atkinson County",3.531467,0.08010678,31240.6355820896,0.28467456,8139
"Georgia","Bacon County",3.4707067,0.076673791,38359.1130136986,0.16450372,10520
"Georgia","Baker County",NA,0.1196999,45436.9492900609,0.30056259,3417
"Georgia","Baldwin County",2.5684285,0.20277287,34688.2920822397,0.2569629,42733
"Georgia","Banks County",4.2939253,0.10412446,41197.608263115,0.15957044,16912
"Georgia","Barrow County",3.3545794,0.15269709,54269.5873109692,0.11992273,73508
"Georgia","Bartow County",3.5972185,0.16406761,52065.7404874347,0.14010866,96082
"Georgia","Ben Hill County",3.6148257,0.12310307,30981.2428830668,0.26623118,17609
"Georgia","Berrien County",3.8343844,0.11006959,34198.2576480348,0.23002762,17031
"Georgia","Bibb County",2.0041325,0.22228912,40862.9574855188,0.2255646,156796
"Georgia","Bleckley County",4.140121,0.11009894,39358.7362014851,0.20066278,12795
"Georgia","Brantley County",3.1021495,0.050313223,36264.1732116669,0.21770221,15895
"Georgia","Brooks County",3.5454142,0.15758201,34022.3957397033,0.17097525,16269
"Georgia","Bryan County",3.9647219,0.27109897,70075.0012899811,0.11292475,32986
"Georgia","Bulloch County",3.2934456,0.24279013,36763.6429781962,0.32696912,71689
"Georgia","Burke County",2.8035994,0.087954842,35463.1416194888,0.2581436,23085
"Georgia","Butts County",2.2288747,0.090478204,42429.3361657155,0.12245415,24276
"Georgia","Calhoun County",2.7197642,0.092246026,28125.1891245892,0.28232899,6332
"Georgia","Camden County",3.6068876,0.20727454,54351.6555936096,0.15271068,48245
"Georgia","Candler County",3.9315412,0.13263819,31938.2244044372,0.22037256,10736
"Georgia","Carroll County",3.3891275,0.18065061,46651.9212138211,0.17274079,115111
"Georgia","Catoosa County",3.1997774,0.17200233,52624.18305652,0.11329559,63815
"Georgia","Charlton County",2.5680699,0.071854457,45291.2102538822,0.19507073,10028
"Georgia","Chatham County",2.4347751,0.27705634,51699.885559097,0.16543281,260147
"Georgia","Chattahoochee County",2.1897371,0.33420786,47323.5853746723,0.15303747,12902
"Georgia","Chattooga County",2.9948924,0.080601014,35182.8732269844,0.19407833,26896
"Georgia","Cherokee County",3.809298,0.33512732,74327.5438776558,0.074629515,217186
"Georgia","Clarke County",2.7458377,0.43089023,33421.2992785784,0.36330822,116842
"Georgia","Clay County",1.6794392,0.085074626,22120,0.34197786,3063
"Georgia","Clayton County",2.1525724,0.17886239,43901.2095719748,0.16693218,276322
"Georgia","Clinch County",2.1645262,0.17021422,24853.7669902913,0.2628831,6909
"Georgia","Cobb County",3.6252167,0.43144307,75376.3404236148,0.10692859,719617
"Georgia","Coffee County",3.3347054,0.10864811,35525.2015534989,0.2155228,41165
"Georgia","Colquitt County",2.4103596,0.11057328,34962.2880346389,0.23360752,46311
"Georgia","Columbia County",4.0585299,0.335866,76103.9313922275,0.071417049,115735
"Georgia","Cook County",2.6062095,0.10344009,35522.1802231002,0.2324124,16622
"Georgia","Coweta County",3.1830549,0.25412643,65594.3554513537,0.105722,129433
"Georgia","Crawford County",3.4971898,0.13614821,39519.9317498021,0.2124413,12099
"Georgia","Crisp County",2.8008366,0.12044116,31365.8773411835,0.29154226,22249
"Georgia","Dade County",2.4632146,0.1742374,44262.2483616906,0.15111312,16019
"Georgia","Dawson County",3.0183623,0.18917631,60996.5033587103,0.12100939,22358
"Georgia","Decatur County",3.0957599,0.12371042,33532.3955534804,0.24161114,28777
"Georgia","DeKalb County",2.3842156,0.37975249,58611.7898760646,0.16604081,752361
"Georgia","Dodge County",3.3363922,0.13894983,37235.6110295467,0.19880964,19806
"Georgia","Dooly County",1.3870227,0.10087587,34885.5777584127,0.2667695,11564
"Georgia","Dougherty County",2.4259253,0.18265642,35368.1145984244,0.29310724,95463
"Georgia","Douglas County",3.4793432,0.23673989,57258.3498108049,0.11238082,131174
"Georgia","Early County",2.9957855,0.13518967,28777.9457667151,0.29037577,11495
"Georgia","Echols County",3.4668746,0.058925264,36458.1720376797,0.33251756,4397
"Georgia","Effingham County",3.9233472,0.15497421,63260.1621052632,0.10382374,54190
"Georgia","Elbert County",3.0064714,0.095929898,34320.9887434295,0.22771937,20181
"Georgia","Emanuel County",2.6483071,0.097136833,32052.4091070006,0.24187352,23459
"Georgia","Evans County",2.7508378,0.12912656,42364.6509090909,0.21385866,11494
"Georgia","Fannin County",2.5873485,0.1632888,40100.9760577654,0.16379663,22740
"Georgia","Fayette County",4.3010745,0.41693091,86193.6093162048,0.046819083,108431
"Georgia","Floyd County",3.1330667,0.17927505,46388.5835937581,0.18505943,96531
"Georgia","Forsyth County",4.7947502,0.43542308,94891.4223837822,0.060874969,179003
"Georgia","Franklin County",3.6377544,0.1353426,36368.373573628,0.17721689,21556
"Georgia","Fulton County",3.2276404,0.46759433,70430.8073980328,0.15650348,1054582
"Georgia","Gilmer County",2.3120296,0.13442634,43608.2722324332,0.17717375,29145
"Georgia","Glascock County",3.2854035,0.10526316,43884,0.16644022,2789
"Georgia","Glynn County",3.6665812,0.25159937,48673.8591414864,0.15100615,77534
"Georgia","Gordon County",3.7307014,0.12849492,41291.1015656145,0.17083608,53247
"Georgia","Grady County",2.8715584,0.10176469,35043.5460397425,0.25012961,25560
"Georgia","Greene County",2.9017749,0.19064571,45943.2202075778,0.22624959,15796
"Georgia","Gwinnett County",3.8238659,0.34524104,66323.7908821451,0.11121154,820869
"Georgia","Habersham County",3.2965713,0.18626165,41729.3377244952,0.19555244,43652
"Georgia","Hall County",2.7299705,0.20530862,53900.4689287861,0.14801109,190015
"Georgia","Hancock County",0.45382571,0.10230236,26908.9331848552,0.27612495,9089
"Georgia","Haralson County",3.0256174,0.10941093,42910.4500347463,0.20611249,29019
"Georgia","Harris County",3.7131312,0.27440265,70100.8895828129,0.090621427,30651
"Georgia","Hart County",2.925844,0.15173893,37896.4756673145,0.22346412,24207
"Georgia","Heard County",2.7844086,0.073299371,42747.5425046476,0.19725189,11528
"Georgia","Henry County",3.1014075,0.24451984,63158.4244858328,0.083651364,199915
"Georgia","Houston County",3.3976233,0.24768734,56777.5437669764,0.12421615,137943
"Georgia","Irwin County",2.8760135,0.092244186,29853.2875864961,0.25623906,10014
"Georgia","Jackson County",3.9885685,0.17996234,55067.45017773,0.14763296,64110
"Georgia","Jasper County",3.0381377,0.13279559,41184.0537410072,0.19073677,14126
"Georgia","Jeff Davis County",2.5703809,0.11473814,36534.6784576586,0.2406628,13690
"Georgia","Jefferson County",1.9547169,0.086936012,29397.4989958653,0.27066654,16273
"Georgia","Jenkins County",3.0084252,0.12819627,27478.1208633093,0.19143271,8494
"Georgia","Johnson County",2.4645071,0.090137295,33440.0391783567,0.27435085,9165
"Georgia","Jones County",3.4150891,0.16722098,54702.5067494506,0.13044979,27710
"Georgia","Lamar County",2.3002031,0.099782161,39560.1154119124,0.20354204,17559
"Georgia","Lanier County",3.093976,0.09788537,31133.3792419131,0.21146312,8605
"Georgia","Laurens County",2.7425256,0.1575183,34543.7595284304,0.20460679,48316
"Georgia","Lee County",3.9700792,0.19540344,65996.6479963248,0.083068557,34825
"Georgia","Liberty County",2.888608,0.16484746,44161.9458181646,0.1793292,56146
"Georgia","Lincoln County",2.6228442,0.095836312,34608.3412956478,0.26385298,7776
"Georgia","Long County",3.1760917,0.091664582,51283.8046183628,0.15339029,12614
"Georgia","Lowndes County",3.4989505,0.22048131,42358.250363901,0.21796954,108270
"Georgia","Lumpkin County",3.96348,0.19670051,41072.560468531,0.1492753,27748
"Georgia","McDuffie County",3.4357505,0.11394554,36105.3583085714,0.19591385,21924
"Georgia","McIntosh County",2.3672516,0.1501804,46787.8058326938,0.17392623,11219
"Georgia","Macon County",2.5075383,0.11542027,27077.7016282225,0.33164865,13082
"Georgia","Madison County",4.0810356,0.12929551,45854.2420341394,0.17768162,28312
"Georgia","Marion County",4.2791114,0.068329521,34748.7688172043,0.216318,7036
"Georgia","Meriwether County",1.8627505,0.099008046,34936.3002000728,0.17105584,22274
"Georgia","Miller County",2.7001858,0.094743386,37788.8783673469,0.18898201,6135
"Georgia","Mitchell County",2.3562024,0.096509397,30403.5790705592,0.21134885,23704
"Georgia","Monroe County",4.062336,0.19283293,47571.9176506206,0.12303122,25504
"Georgia","Montgomery County",2.4192202,0.15524335,38203.3218239614,0.18142959,8814
"Georgia","Morgan County",3.5026224,0.23766729,54834.4931161854,0.1545312,18719
"Georgia","Murray County",3.599586,0.06648007,37315.9320934693,0.17080027,40460
"Georgia","Muscogee County",2.2027478,0.21546915,45796.895741049,0.18910456,191790
"Georgia","Newton County",2.9465148,0.19339286,53154.6221312952,0.12690406,100174
"Georgia","Oconee County",4.6815147,0.44615412,74449.4906120458,0.074579619,33381
"Georgia","Oglethorpe County",3.3893607,0.11796004,43769.3146519901,0.19075043,14365
"Georgia","Paulding County",3.8274677,0.21243247,63577.303300919,0.080630273,138097
"Georgia","Peach County",2.4160662,0.18306355,40071.4592886803,0.26669434,27269
"Georgia","Pickens County",2.8587928,0.19711511,55900.5042642112,0.11842706,31375
"Georgia","Pierce County",4.498559,0.087841354,42502.2391512954,0.15225218,18715
"Georgia","Pike County",3.5838549,0.15570492,50857.2160725278,0.099805869,17493
"Georgia","Polk County",2.9683921,0.11132153,39458.7967209162,0.19162023,42256
"Georgia","Pulaski County",3.4581246,0.054757208,38907.5382181515,0.11879454,9833
"Georgia","Putnam County",3.6150734,0.18346953,46487.3429635215,0.12241481,20439
"Georgia","Quitman County",1.3491282,0.074120604,29773,0.31566456,2686
"Georgia","Rabun County",4.4518709,0.25223538,38290.6419267633,0.1811322,16638
"Georgia","Randolph County",2.7470438,0.1323429,30593.7098069698,0.2785936,7112
"Georgia","Richmond County",2.0774283,0.2016191,40242.7050296935,0.22709858,201379
"Georgia","Rockdale County",3.4246907,0.23661864,51583.8671712727,0.12388652,85410
"Georgia","Schley County",3.8501115,0.085707784,39939.3902195609,0.18234362,4283
"Georgia","Screven County",2.2293472,0.11356577,36946.0206263277,0.20263876,14739
"Georgia","Seminole County",2.6314561,0.10580514,35803.3192805591,0.24786913,9018
"Georgia","Spalding County",2.8709095,0.13186401,41527.0165124155,0.21622716,64795
"Georgia","Stephens County",3.8484399,0.13397352,36515.5111365807,0.18746892,25779
"Georgia","Stewart County",3.59535,0.11282729,21534.4978540772,0.23835577,4579
"Georgia","Sumter County",1.7344326,0.19062537,34014.7162619215,0.2685588,32384
"Georgia","Talbot County",0.41970178,0.10895833,36998.152221413,0.23095606,6250
"Georgia","Taliaferro County",NA,0.068388,28152,0.34416544,1694
"Georgia","Tattnall County",2.7011619,0.12041906,37083.8884404389,0.20369166,25070
"Georgia","Taylor County",2.7997179,0.070757732,28186.3056366494,0.33268809,8601
"Georgia","Telfair County",2.4059854,0.082096271,28234.7724242424,0.3092829,12846
"Georgia","Terrell County",2.8067129,0.0950303,30384.1866881374,0.31279638,10084
"Georgia","Thomas County",2.8509951,0.19658831,38143.3994856887,0.22612685,46214
"Georgia","Tift County",2.8435051,0.16460225,39941.5442943317,0.21989052,43723
"Georgia","Toombs County",2.81547,0.14420694,35498.9043088565,0.25291196,28265
"Georgia","Towns County",2.3597448,0.21103859,39715.3418011651,0.092004344,11079
"Georgia","Treutlen County",3.5316052,0.098720901,40039.9494553377,0.24859144,7026
"Georgia","Troup County",3.4300125,0.19014913,43963.6520941471,0.19703132,65201
"Georgia","Turner County",2.4138045,0.13085259,34165.9220604703,0.24247991,9342
"Georgia","Twiggs County",1.5537567,0.067023419,31335.7555136872,0.20821591,9851
"Georgia","Union County",4.6278477,0.21317159,41174.5361490916,0.13931765,21260
"Georgia","Upson County",3.2248719,0.11096474,36606.3023606968,0.20359893,27509
"Georgia","Walker County",2.739265,0.12978123,42452.3860172203,0.15131918,65012
"Georgia","Walton County",3.7668359,0.17308825,54972.5830149938,0.12160008,88014
"Georgia","Ware County",3.3725724,0.1189429,35558.1360431813,0.2034886,36420
"Georgia","Warren County",2.6780512,0.046248958,28873.5135413096,0.26318046,5636
"Georgia","Washington County",2.4236457,0.10684283,37604.4912918299,0.27731642,20889
"Georgia","Wayne County",2.9614301,0.10925106,39882.276919499,0.18796827,29649
"Georgia","Webster County",2.4114344,0.079407252,38259.6745266166,0.22881843,2158
"Georgia","Wheeler County",2.527874,0.085820802,30718.4631451287,0.24636617,7378
"Georgia","White County",3.8451021,0.19138508,43090.6542145594,0.19658768,25371
